"bug.id","treatment","temp","load","mass.T0","died","Timepoint","expct.hour","age","instar","tot.cnsmp","Date","time","fed","mass","mass.gain","log.mg","log.cnsmp"
"20_c_26","control",20,NA,52.47,0,"T22",384,384.6333333,"5",881.668830000001,335,10.73333333,1,1999.37,1946.9,7.57399364298487,6.78181650930748
"20_c_26","control",20,NA,52.47,0,"T23",408,411.9333333,"5",1012.72269,336,14.03333333,1,2501.06,2448.59,7.80326762766513,6.92039771553802
"20_c_26","control",20,NA,52.47,0,"T24",432,436.4166667,"5",1343.96873,337,14.51666667,1,3701.59,3649.12,8.20224132161784,7.20338225444338
"20_c_26","control",20,NA,52.47,0,"T25",456,460.55,"5",1884.19142,338,14.65,1,5400.82,5348.35,8.58454338110658,7.54125405294748
"20_c_26","control",20,NA,52.47,0,"T26",480,485.05,"5",2592.8659,339,15.15,1,7259.55,7207.08,8.88281915518197,7.86051906804245
"20_c_26","control",20,NA,52.47,0,"T27",504,509,"5",3255.36573,340,15.1,1,8933.86,8881.39,9.09171335526796,8.08805990777782
"20_c_26","control",20,NA,52.47,0,"T28",528,532.45,"5",3444.66556,341,14.55,1,9454.72,9402.25,9.14870430131778,8.14458209890937
"20_c_26","control",20,NA,52.47,0,"T29",552,554.4833333,"w",NA,342,12.58333333,NA,11516.72,11464.25,9.3469887766673,NA
"20_c_27","control",20,NA,53.04,0,"T19",312,314.9666667,"5",698.01066,332,13.11666667,0,1493.33,1440.29,7.27259976118292,6.54823437485206
"20_c_27","control",20,NA,53.04,0,"T20",336,336.8,"5",863.255450000001,333,10.95,1,1987.05,1934.01,7.56735084663069,6.76071064960088
"20_c_27","control",20,NA,53.04,0,"T21",360,361.1666667,"5",1209.7418,334,11.31666667,1,3212.47,3159.43,8.05814691056374,7.09816222739048
"20_c_27","control",20,NA,53.04,0,"T22",384,384.3833333,"5",1702.89982,335,10.53333333,1,4773.05,4720.01,8.45956619722142,7.44008785333052
"20_c_27","control",20,NA,53.04,0,"T23",408,411.9666667,"5",2459.24446,336,14.11666667,1,6681.29,6628.25,8.79909609660398,7.807609451671
"20_c_27","control",20,NA,53.04,0,"T24",432,436.7,"5",3502.39672,337,14.85,1,8908.83,8855.79,9.08882676137019,8.16120279026747
"20_c_27","control",20,NA,53.04,0,"T25",456,460.8333333,"5",4316.22488,338,14.98333333,1,10597.48,10544.44,9.2633539857654,8.37013642882048
"20_c_27","control",20,NA,53.04,0,"T26",480,484.9,"5",5084.39999,339,15.05,1,11922.01,11868.97,9.38168271046042,8.53393230545371
"20_c_27","control",20,NA,53.04,0,"T27",504,509.05,"w",NA,340,15.2,NA,10928.68,10875.64,9.29428070479997,NA
"20_c_28","control",20,NA,66.37,0,"T18",288,291.2,"5",713.43449,331,13.38333333,0,1564.51,1498.14,7.31197961765417,6.57009061770514
"20_c_28","control",20,NA,66.37,0,"T19",312,314.6166667,"5",970.775770000001,332,12.8,1,2394.91,2328.54,7.75299674071594,6.8780955147441
"20_c_28","control",20,NA,66.37,0,"T20",336,337.0833333,"5",1191.82162,333,11.26666667,1,3095.81,3029.44,8.01613306294053,7.08323818877596
"20_c_28","control",20,NA,66.37,0,"T21",360,361.0166667,"5",1801.12475,334,11.2,1,5000.84,4934.47,8.50400054995025,7.49616660985095
"20_c_28","control",20,NA,66.37,0,"T22",384,384.5,"5",2532.18367,335,10.68333333,1,6787.46,6721.09,8.81300562274476,7.83683732012768
"20_c_28","control",20,NA,66.37,0,"T23",408,412.0333333,"5",2595.91961,336,14.21666667,1,7097.27,7030.9,8.8580699993701,7.86169611047239
"20_c_28","control",20,NA,66.37,0,"T24",432,436.55,"5",3633.84317,337,14.73333333,1,9508.55,9442.18,9.1529421646822,8.19804609172326
"20_c_28","control",20,NA,66.37,0,"T25",456,460.45,"5",4709.70241,338,14.63333333,1,11401.92,11335.55,9.3356990840406,8.45738000242413
"20_c_28","control",20,NA,66.37,0,"T26",480,484.55,"w",NA,339,14.73333333,NA,11219.48,11153.11,9.31947366176308,NA
"20_c_29","control",20,NA,51.46,0,"T22",384,383.7333333,"5",546.385410000001,335,9.95,0,1035.87,984.41,6.89204247693747,6.3033246058503
"20_c_29","control",20,NA,51.46,0,"T23",408,411.7333333,"5",768.099140000001,336,13.95,1,1821.42,1769.96,7.47871222644246,6.64391881335813
"20_c_29","control",20,NA,51.46,0,"T24",432,436.3833333,"5",1035.76633,337,14.6,1,2669.12,2617.66,7.87003606790612,6.94289684718611
"20_c_29","control",20,NA,51.46,0,"T25",456,460.3333333,"5",1360.48151,338,14.55,1,3664.22,3612.76,8.19222730214914,7.21559396753925
"20_c_29","control",20,NA,51.46,0,"T26",480,484.5833333,"5",1918.36418,339,14.8,1,4964.18,4912.72,8.49958303888977,7.55922811228909
"20_c_29","control",20,NA,51.46,0,"T27",504,509.0833333,"5",2524.56886,340,15.3,1,6256.47,6205.01,8.73311230924095,7.83382557861542
"20_c_29","control",20,NA,51.46,0,"T28",528,532.1,"5",3359.84198,341,14.31666667,1,7972.51,7921.05,8.97727905177866,8.11964922208941
"20_c_29","control",20,NA,51.46,0,"T29",552,554.2,"w",NA,342,12.41666667,NA,9253.94,9202.48,9.12722829192835,NA
"20_c_30","control",20,NA,61.07,0,"T21",360,360.5833333,"5",697.36551,334,10.83333333,0,1359.8,1298.73,7.16914214287234,6.54730967789959
"20_c_30","control",20,NA,61.07,0,"T22",384,384.2833333,"5",847.46009,335,10.53333333,1,1935.74,1874.67,7.53618792291469,6.74224374670034
"20_c_30","control",20,NA,61.07,0,"T23",408,411.6166667,"5",1313.53353,336,13.86666667,1,3287.74,3226.67,8.07920592465983,7.18047613601714
"20_c_30","control",20,NA,61.07,0,"T24",432,436,"5",1931.64036,337,14.25,1,4779.99,4718.92,8.45933523883846,7.56612484837625
"20_c_30","control",20,NA,61.07,0,"T25",456,460.6166667,"5",2815.8374,338,14.86666667,1,6558.76,6497.69,8.77920200810427,7.94301497413356
"20_c_30","control",20,NA,61.07,0,"T26",480,484.6833333,"5",3793.83368,339,14.93333333,1,8409.28,8348.21,9.02980242360661,8.24113231189569
"20_c_30","control",20,NA,61.07,0,"T27",504,508.7166667,"5",4553.56936,340,14.96666667,1,10045.39,9984.32,9.20877114137763,8.4236666791308
"20_c_30","control",20,NA,61.07,0,"T28",528,532.3666667,"w",NA,341,14.61666667,NA,11130.47,11069.4,9.31193982369177,NA
"20_c_31","control",20,NA,69.85,0,"T18",288,290.8166667,"5",756.85471,331,13.08333333,0,1247.57,1177.72,7.07133564495685,6.629171306351
"20_c_31","control",20,NA,69.85,0,"T19",312,315.1833333,"5",945.14039,332,13.45,1,1865.34,1795.49,7.49303324417137,6.85133347730623
"20_c_31","control",20,NA,69.85,0,"T20",336,336.3666667,"5",1210.91356,333,10.63333333,1,2693.65,2623.8,7.87237892764693,7.09913036197989
"20_c_31","control",20,NA,69.85,0,"T21",360,360.8166667,"5",1515.87558,334,11.08333333,1,3533.56,3463.71,8.15009554793295,7.32374849159418
"20_c_31","control",20,NA,69.85,0,"T22",384,384.5,"5",2156.57215,335,10.76666667,1,5214.51,5144.66,8.54571456250825,7.67627527251872
"20_c_31","control",20,NA,69.85,0,"T23",408,411.9,"5",2892.75556,336,14.16666667,1,6879.51,6809.66,8.82609747131862,7.9699648078011
"20_c_31","control",20,NA,69.85,0,"T24",432,436.5166667,"5",4102.93532,337,14.78333333,1,9449.34,9379.49,9.14628066951998,8.31945792824286
"20_c_31","control",20,NA,69.85,0,"T25",456,460.2833333,"5",5202.52397,338,14.55,1,10854.01,10784.16,9.28583366983728,8.55689916565746
"20_c_31","control",20,NA,69.85,0,"T26",480,484.75,"5",6128.30833,339,15.01666667,1,11559.17,11489.32,9.34917318719418,8.72067402510245
"20_c_31","control",20,NA,69.85,0,"T27",504,508.9,"w",NA,340,15.16666667,NA,10819.77,10749.92,9.28265359166765,NA
"20_c_32","control",20,NA,51.54,0,"T21",360,360.8666667,"5",708.40709,334,11.16666667,0,1296.43,1244.89,7.12680245158176,6.56301891432839
"20_c_32","control",20,NA,51.54,0,"T22",384,384.5833333,"5",840.897250000001,335,10.88333333,1,1859,1807.46,7.49967782377422,6.73446947652788
"20_c_32","control",20,NA,51.54,0,"T23",408,411.3,"5",1120.64956,336,13.6,1,2855.97,2804.43,7.93895558875099,7.02166376046056
"20_c_32","control",20,NA,51.54,0,"T24",432,436.1,"5",1443.22684,337,14.4,1,3808.56,3757.02,8.23138136895613,7.2746367466964
"20_c_32","control",20,NA,51.54,0,"T25",456,460.45,"5",1811.37902,338,14.75,1,4929.81,4878.27,8.49254592779759,7.50184372367216
"20_c_32","control",20,NA,51.54,0,"T26",480,484.8,"5",1939.26688,339,15.1,1,5327.61,5276.07,8.57093678137618,7.57006528372913
"20_c_32","control",20,NA,51.54,0,"T27",504,508.8333333,"5",1956.30187,340,15.13333333,1,5440.62,5389.08,8.59212996287805,7.57881116895292
"20_c_32","control",20,NA,51.54,0,"T28",528,532.2166667,"5",2581.90414,341,14.51666667,1,7168.31,7116.77,8.87020924978957,7.85628244445868
"20_c_32","control",20,NA,51.54,0,"T29",552,554.15,"w",NA,342,12.45,NA,8738.38,8686.84,9.06956451576407,NA
"20_c_33","control",20,NA,62.37,0,"T21",360,360.75,"5",NA,334,11.08333333,0,1275.96,1213.59,7.10133818805311,NA
"20_c_33","control",20,NA,62.37,0,"T22",384,384.5666667,"5",NA,335,10.9,1,1990.71,1928.34,7.56441480817063,NA
"20_c_33","control",20,NA,62.37,0,"T23",408,411.2333333,"5",NA,336,13.56666667,1,2900.06,2837.69,7.95074561990034,NA
"20_c_33","control",20,NA,62.37,0,"T24",432,436.1333333,"5",NA,337,14.46666667,1,4167.05,4104.68,8.319883065133,NA
"20_c_33","control",20,NA,62.37,0,"T25",456,460.3666667,"5",NA,338,14.7,1,5114.57,5052.2,8.52757907096865,NA
"20_c_33","control",20,NA,62.37,0,"T26",480,484.8,"5",NA,339,15.13333333,1,6921.92,6859.55,8.83339712090067,NA
"20_c_33","control",20,NA,62.37,0,"T27",504,509.1833333,"5",NA,340,15.51666667,1,8443.93,8381.56,9.03378933366887,NA
"20_c_33","control",20,NA,62.37,0,"T28",528,532.25,"w",NA,341,14.58333333,NA,10395.24,10332.87,9.24308535508421,NA
"20_c_34","control",20,NA,50.11,0,"T20",336,336.4166667,"5",772.264010000001,333,10.78333333,1,1530.05,1479.94,7.29975682539583,6.64932647342759
"20_c_34","control",20,NA,50.11,0,"T21",360,360.5833333,"5",981.559880000001,334,10.95,1,2275.79,2225.68,7.70781776588621,6.88914302051578
"20_c_34","control",20,NA,50.11,0,"T22",384,384.4166667,"5",1316.23206,335,10.78333333,1,3357.54,3307.43,8.10392673174399,7.18252843372567
"20_c_34","control",20,NA,50.11,0,"T23",408,411.35,"5",1884.30262,336,13.71666667,1,4870.42,4820.31,8.4805935203292,7.54131306856424
"20_c_34","control",20,NA,50.11,0,"T24",432,435.9666667,"5",2660.67816,337,14.33333333,1,6434.49,6384.38,8.7616096611677,7.88633631665061
"20_c_34","control",20,NA,50.11,0,"T25",456,460.55,"5",3557.31231,338,14.91666667,1,7890.06,7839.95,8.9669877357731,8.17676056961226
"20_c_34","control",20,NA,50.11,0,"T26",480,484.5,"5",4489.43201,339,14.86666667,1,9485.02,9434.91,9.15217191880644,8.40948147162077
"20_c_34","control",20,NA,50.11,0,"T27",504,508.65,"5",5337.01233,340,15.01666667,1,10827.49,10777.38,9.28520477225172,8.58242128661795
"20_c_34","control",20,NA,50.11,0,"T28",528,532.2666667,"w",NA,341,14.63333333,NA,10474.12,10424.01,9.25186707812886,NA
"20_c_35","control",20,NA,44.15,0,"T19",312,314.5666667,"5",634.0844,332,12.95,0,1077.49,1033.34,6.94055155339722,6.45218206860553
"20_c_35","control",20,NA,44.15,0,"T20",336,336.7,"5",736.140880000001,333,11.08333333,1,1522.98,1478.83,7.29900651357566,6.60142151345522
"20_c_35","control",20,NA,44.15,0,"T21",360,360.9666667,"5",959.726150000001,334,11.35,1,2150.93,2106.78,7.65291599449412,6.86664798335072
"20_c_35","control",20,NA,44.15,0,"T22",384,384.25,"5",1297.11465,335,10.63333333,1,3258.51,3214.36,8.07538354998125,7.16789757670887
"20_c_35","control",20,NA,44.15,0,"T23",408,411.8666667,"5",1647.13326,336,14.25,1,4408.24,4364.09,8.3811649700217,7.40679163765135
"20_c_35","control",20,NA,44.15,0,"T24",432,436.3166667,"5",2229.07757,337,14.7,1,5824.76,5780.61,8.66226449243004,7.70934313313926
"20_c_35","control",20,NA,44.15,0,"T25",456,460.3166667,"5",3019.27948,338,14.7,1,7617.47,7573.32,8.93238682360205,8.01277349912206
"20_c_35","control",20,NA,44.15,0,"T26",480,484.4,"5",3719.78972,339,14.78333333,1,9030.21,8986.06,9.10342976666101,8.22142241878777
"20_c_35","control",20,NA,44.15,0,"T27",504,508.6666667,"5",4559.17949,340,15.05,1,10268.08,10223.93,9.23248632995851,8.42489794991443
"20_c_35","control",20,NA,44.15,0,"T28",528,532.2666667,"w",NA,341,14.65,NA,10134.25,10090.1,9.21931002410132,NA
"20_c_36","control",20,NA,54.45,0,"T19",312,315.0666667,"5",NA,332,13.48333333,1,1342.39,1287.94,7.16079932172831,NA
"20_c_36","control",20,NA,54.45,0,"T20",336,336.5833333,"5",NA,333,11,1,2029.48,1975.03,7.58833886709327,NA
"20_c_36","control",20,NA,54.45,0,"T21",360,360.85,"5",NA,334,11.26666667,1,2992.38,2937.93,7.9854605307182,NA
"20_c_36","control",20,NA,54.45,0,"T22",384,384.15,"5",NA,335,10.56666667,1,3666.02,3611.57,8.1918978598311,NA
"20_c_36","control",20,NA,54.45,0,"T23",408,411.6666667,"5",NA,336,14.08333333,1,4026.95,3972.5,8.28715089841087,NA
"20_c_36","control",20,NA,54.45,0,"T24",432,436.4833333,"5",NA,337,14.9,1,4995.68,4941.23,8.50536956704389,NA
"20_c_36","control",20,NA,54.45,0,"T25",456,460.5166667,"5",NA,338,14.93333333,1,6044.18,5989.73,8.69780161496837,NA
"20_c_36","control",20,NA,54.45,0,"T26",480,484.5666667,"5",NA,339,14.98333333,1,6157.55,6103.1,8.71655211779449,NA
"20_c_36","control",20,NA,54.45,0,"T27",504,509.0833333,"5",NA,340,15.5,1,7876.41,7821.96,8.96469044152074,NA
"20_c_36","control",20,NA,54.45,0,"T28",528,532.0166667,"5",NA,341,14.43333333,1,9272.29,9217.84,9.12889601578549,NA
"20_c_36","control",20,NA,54.45,0,"T29",552,554.05,"w",NA,342,12.46666667,NA,10328.72,10274.27,9.23739799061182,NA
"20_c_37","control",20,NA,38.3,0,"T21",360,360.45,"5",621.5322,334,10.88333333,0,1131.31,1093.01,6.99669063726552,6.43218771974543
"20_c_37","control",20,NA,38.3,0,"T22",384,383.55,"5",661.387000000001,335,9.983333333,1,1318.53,1280.23,7.1547950282718,6.49433914507784
"20_c_37","control",20,NA,38.3,0,"T23",408,411.4666667,"5",853.943920000001,336,13.9,1,1919.66,1881.36,7.53975019854858,6.74986552418506
"20_c_37","control",20,NA,38.3,0,"T24",432,436.2333333,"5",1002.67695,337,14.66666667,1,2387.67,2349.37,7.76190248609059,6.91042865233307
"20_c_37","control",20,NA,38.3,0,"T25",456,460.0666667,"5",1268.92187,338,14.5,1,3105.23,3066.93,8.02843234024766,7.14592289765508
"20_c_37","control",20,NA,38.3,0,"T26",480,484.4166667,"5",1744.95705,339,14.85,1,4318.39,4280.09,8.36172931639214,7.4644852211531
"20_c_37","control",20,NA,38.3,0,"T27",504,508.8,"5",2339.16797,340,15.23333333,1,6155.87,6117.57,8.71892023783412,7.75755057674626
"20_c_37","control",20,NA,38.3,0,"T28",528,532.05,"5",2744.22591,341,14.48333333,1,7156.01,7117.71,8.87034132345877,7.91725431417415
"20_c_37","control",20,NA,38.3,0,"T29",552,554.1333333,"w",NA,342,12.56666667,NA,9064.62,9026.32,9.10790003289389,NA
"20_c_38","control",20,NA,53.74,0,"T19",312,314.4,"5",776.39649,332,12.86666667,0,1524.27,1470.53,7.29337815901002,6.6546633304191
"20_c_38","control",20,NA,53.74,0,"T20",336,336.7666667,"5",998.32775,333,11.23333333,1,2185.38,2131.64,7.66464691549332,6.90608162921138
"20_c_38","control",20,NA,53.74,0,"T21",360,360.7833333,"5",1426.7589,334,11.25,1,3648.94,3595.2,8.18735490143106,7.26316064735075
"20_c_38","control",20,NA,53.74,0,"T22",384,384.15,"5",2069.2072,335,10.61666667,1,5252.79,5199.05,8.55623119557155,7.63492081772895
"20_c_38","control",20,NA,53.74,0,"T23",408,411.35,"5",3041.7076,336,13.81666667,1,7286.75,7233.01,8.88641054940052,8.02017434722628
"20_c_38","control",20,NA,53.74,0,"T24",432,436.4666667,"5",4139.7113,337,14.93333333,1,9662.57,9608.83,9.17043774637345,8.32838133008829
"20_c_38","control",20,NA,53.74,0,"T25",456,460.3666667,"5",5257.82123,338,14.83333333,1,12026.08,11972.34,9.39035426816839,8.5674720050922
"20_c_38","control",20,NA,53.74,0,"T26",480,484.6333333,"w",NA,339,15.1,NA,11218.64,11164.9,9.32053020767347,NA
"20_c_39","control",20,NA,57.63,0,"T22",384,384.1666667,"5",700.313020000001,335,10.71666667,0,1233.81,1176.18,7.07002717797039,6.55152740652063
"20_c_39","control",20,NA,57.63,0,"T23",408,411.2,"5",869.000400000001,336,13.75,1,1801.94,1744.31,7.46411434096644,6.76734358556448
"20_c_39","control",20,NA,57.63,0,"T24",432,435.75,"5",1014.95564,337,14.3,1,2198.51,2140.88,7.66897223844347,6.92260018608732
"20_c_39","control",20,NA,57.63,0,"T25",456,460.2666667,"5",1301.07578,338,14.81666667,1,3126.23,3068.6,8.02897671051111,7.17094672431811
"20_c_39","control",20,NA,57.63,0,"T26",480,484.35,"5",1770.66577,339,14.9,1,4439.23,4381.6,8.38516923346951,7.47911089608743
"20_c_39","control",20,NA,57.63,0,"T27",504,508.8833333,"5",2532.98606,340,15.43333333,1,6397.92,6340.29,8.75467978771009,7.83715414663083
"20_c_39","control",20,NA,57.63,0,"T28",528,531.8666667,"5",3030.04186,341,14.41666667,1,7236.32,7178.69,8.87887219414253,8.0163317135895
"20_c_39","control",20,NA,57.63,0,"T29",552,553.9833333,"w",NA,342,12.53333333,NA,7442.37,7384.74,8.90717098784605,NA
"20_c_4","control",20,NA,42.15,0,"T22",384,384.1166667,"5",707.316340000001,333,9.8,0,1131.08,1088.93,6.99295084171178,6.56147800571204
"20_c_4","control",20,NA,42.15,0,"T23",408,408.45,"5",860.240870000001,334,10.13333333,1,1736.69,1694.54,7.43516659655191,6.75721243142743
"20_c_4","control",20,NA,42.15,0,"T24",432,432.1,"5",844.056780000001,335,9.783333333,1,1674.64,1632.49,7.39786173555755,6.73821976721462
"20_c_4","control",20,NA,42.15,0,"T25",456,457.8666667,"5",828.126110000001,336,11.55,0,1773.93,1731.78,7.45690506026934,6.71916544955105
"20_c_4","control",20,NA,42.15,0,"T26",480,483.7333333,"5",854.925810000001,337,13.41666667,1,1810.57,1768.42,7.47784177154658,6.75101469324203
"20_c_4","control",20,NA,42.15,0,"T27",504,507.9333333,"5",974.569030000001,338,13.61666667,1,2096.76,2054.61,7.62784132789774,6.88199535276516
"20_c_4","control",20,NA,42.15,0,"T28",528,532.3333333,"5",1163.32616,339,14.01666667,1,2653.08,2610.93,7.86746175868827,7.05903856032024
"20_c_4","control",20,NA,42.15,0,"T29",552,544.4833333,"5",1352.63048,340,2.166666667,1,3315.6,3273.45,8.09359975359312,7.20980647926518
"20_c_4","control",20,NA,42.15,0,"T30",576,579.95,"5",1616.84244,341,13.63333333,1,4013.51,3971.36,8.2868638842873,7.3882304151264
"20_c_4","control",20,NA,42.15,0,"T31",600,602.0666667,"5",1857.03418,342,11.75,1,4765.52,4723.37,8.46027780686581,7.52673596721455
"20_c_4","control",20,NA,42.15,0,"T32",624,628.1166667,"5",2474.28056,343,13.8,1,6327.28,6285.13,8.74594180497909,7.81370494991807
"20_c_4","control",20,NA,42.15,0,"T33",648,653.5666667,"5",2404.41029,344,15.25,1,6019.32,5977.17,8.69570249078217,7.78505995080982
"20_c_4","control",20,NA,42.15,0,"T34",672,676.7,"5",2699.79842,345,14.38333333,1,6666.03,6623.88,8.79843657995897,7.90093238994602
"20_c_4","control",20,NA,42.15,0,"T35",696,699.6,"5",2897.56844,346,13.28333333,1,7140.09,7097.94,8.86755988008534,7.97162719529733
"20_c_4","control",20,NA,42.15,0,"T36",720,723.3666667,"w",NA,347,13.05,NA,6509.29,6467.14,8.77448924958091,NA
"20_c_40","control",20,NA,51.82,0,"T22",384,384.25,"5",680.176960000001,335,10.81666667,0,1528.79,1476.97,7.29774797088299,6.52235299960894
"20_c_40","control",20,NA,51.82,0,"T23",408,411.4333333,"5",NA,336,14,1,2376.54,2324.72,7.75135488066164,NA
"20_c_40","control",20,NA,51.82,0,"T24",432,436,"5",NA,337,14.56666667,1,3578.09,3526.27,8.16799593404773,NA
"20_c_40","control",20,NA,51.82,0,"T25",456,460.0333333,"5",NA,338,14.6,1,4905.21,4853.39,8.48743270883858,NA
"20_c_40","control",20,NA,51.82,0,"T26",480,484.3666667,"5",NA,339,14.93333333,1,6618.02,6566.2,8.78969055754282,NA
"20_c_40","control",20,NA,51.82,0,"T27",504,508.8333333,"5",NA,340,15.4,1,8745.51,8693.69,9.07035275413823,NA
"20_c_40","control",20,NA,51.82,0,"T28",528,531.8,"5",NA,341,14.36666667,1,10398.7,10346.88,9.24444030397319,NA
"20_c_40","control",20,NA,51.82,0,"T29",552,553.9333333,"w",NA,342,12.5,NA,12073.61,12021.79,9.39447611547116,NA
"20_c_41","control",20,NA,35.16,0,"T22",384,388.2666667,"5",691.05482,351,11.83333333,0,1314.34,1279.18,7.15397452662579,6.53821915491899
"20_c_41","control",20,NA,35.16,0,"T23",408,411.3,"5",849.97211,352,10.86666667,1,1881.18,1846.02,7.52078724924029,6.74520353718134
"20_c_41","control",20,NA,35.16,0,"T24",432,433.9833333,"5",1149.78874,353,9.55,1,2878.92,2843.76,7.95288239917659,7.04733350013376
"20_c_41","control",20,NA,35.16,0,"T25",456,458.4666667,"5",1711.18321,354,10.03333333,1,4407.31,4372.15,8.3830101579485,7.4449403458921
"20_c_41","control",20,NA,35.16,0,"T26",480,481.5666667,"5",2272.51877,355,9.133333333,1,5701.35,5666.19,8.6422722131851,7.72864408564349
"20_c_41","control",20,NA,35.16,0,"T27",504,506.2,"5",3008.26052,356,9.766666667,1,7056.23,7021.07,8.85667090705728,8.00911729036194
"20_c_41","control",20,NA,35.16,0,"T28",528,530.0166667,"5",3931.49238,357,9.583333333,1,8573.15,8537.99,9.05228089608274,8.27677437323816
"20_c_41","control",20,NA,35.16,0,"T29",552,552.7166667,"5",4782.05463,358,8.283333333,1,10053.18,10018.02,9.21214075032204,8.47262557204335
"20_c_41","control",20,NA,35.16,0,"T30",576,578.2166667,"5",5384.20731,359,9.783333333,1,11012.21,10977.05,9.30356200865553,8.5912253754124
"20_c_41","control",20,NA,35.16,0,"T31",600,600.55,"5",5372.76012,360,8.116666667,1,10475.19,10440.03,9.25340273499572,8.58909704428271
"20_c_41","control",20,NA,35.16,0,"T32",624,625.5833333,"w",NA,361,9.15,NA,9811.79,9776.63,9.18775012287017,NA
"20_c_42","control",20,NA,32.18,0,"T20",336,338.95,"5",568.22291,349,10.55,0,1115.88,1083.7,6.98813639092895,6.342513788917
"20_c_42","control",20,NA,32.18,0,"T21",360,362.75,"5",702.17432,350,10.35,1,1604.3,1572.12,7.36018030595358,6.55418169228805
"20_c_42","control",20,NA,32.18,0,"T22",384,388.2666667,"5",998.34628,351,11.86666667,1,2667.8,2635.62,7.87687372741579,6.90610019007782
"20_c_42","control",20,NA,32.18,0,"T23",408,411.2,"5",1404.14573,352,10.8,1,3797.28,3765.1,8.23352970030624,7.24718437549559
"20_c_42","control",20,NA,32.18,0,"T24",432,434.5166667,"5",1993.0375,353,10.11666667,1,5430.81,5398.63,8.59390049666043,7.59741513589127
"20_c_42","control",20,NA,32.18,0,"T25",456,458.4833333,"5",2632.00126,354,10.08333333,1,6765.25,6733.07,8.81478648504552,7.8754997711685
"20_c_42","control",20,NA,32.18,0,"T26",480,481.65,"5",3169.96602,355,9.25,1,7902.38,7870.2,8.97083875404915,8.06147614757097
"20_c_42","control",20,NA,32.18,0,"T27",504,505.95,"5",4192.5707,356,9.55,1,10366.46,10334.28,9.24322180350619,8.34106935700181
"20_c_42","control",20,NA,32.18,0,"T28",528,529.9333333,"5",5215.93388,357,9.533333333,1,11709.3,11677.12,9.36538665063505,8.55947342714578
"20_c_42","control",20,NA,32.18,0,"T29",552,552.7166667,"w",NA,358,8.316666667,NA,11023.84,10991.66,9.30489208239713,NA
"20_c_5","control",20,NA,50.38,0,"T26",480,483.4166667,"5",598.826640000001,337,13.11666667,0,912.26,861.88,6.75911604983603,6.39497214053383
"20_c_5","control",20,NA,50.38,0,"T27",504,507.6666667,"5",700.113360000002,338,13.36666667,1,1208.23,1157.85,7.05432011606397,6.55124226478922
"20_c_5","control",20,NA,50.38,0,"T28",528,531.7833333,"5",NA,339,13.48333333,1,1780.78,1730.4,7.45610787463885,NA
"20_c_5","control",20,NA,50.38,0,"T29",552,544.4166667,"5",NA,340,2.116666667,1,2203.89,2153.51,7.67485434808682,NA
"20_c_5","control",20,NA,50.38,0,"T30",576,579.8,"5",NA,341,13.5,1,3010.68,2960.3,7.99304589353376,NA
"20_c_5","control",20,NA,50.38,0,"T31",600,602,"5",NA,342,11.7,1,3991.33,3940.95,8.27917708997928,NA
"20_c_5","control",20,NA,50.38,0,"T32",624,628.15,"5",NA,343,13.85,1,5593.48,5543.1,8.62030919002922,NA
"20_c_5","control",20,NA,50.38,0,"T33",648,653.5166667,"5",NA,344,15.21666667,1,7010.46,6960.08,8.84794624751528,NA
"20_c_5","control",20,NA,50.38,0,"T34",672,676.6666667,"5",NA,345,14.36666667,1,8473.31,8422.93,9.03871302770265,NA
"20_c_5","control",20,NA,50.38,0,"T35",696,699.6166667,"5",NA,346,13.31666667,1,9678.72,9628.34,9.17246611194792,NA
"20_c_5","control",20,NA,50.38,0,"T36",720,723.35,"w",NA,347,13.05,NA,9131.97,9081.59,9.11400456639751,NA
"20_c_6","control",20,NA,49.71,0,"T19",312,312.1333333,"5",666.065890000001,330,9.866666667,1,1376.76,1327.05,7.1907137125975,6.50138859958069
"20_c_6","control",20,NA,49.71,0,"T20",336,337.7833333,"5",961.51931,331,11.51666667,1,2335.28,2285.57,7.73437072517414,6.8685146480305
"20_c_6","control",20,NA,49.71,0,"T21",360,361.95,"5",1461.20537,332,11.68333333,1,3818.25,3768.54,8.23444293752997,7.28701696997597
"20_c_6","control",20,NA,49.71,0,"T22",384,384.3,"5",2092.75993,333,10.03333333,1,5464.01,5414.3,8.59679888053415,7.64623901448172
"20_c_6","control",20,NA,49.71,0,"T23",408,408.8833333,"5",2899.86658,334,10.61666667,1,7113.23,7063.52,8.8626987898052,7.97242000801966
"20_c_6","control",20,NA,49.71,0,"T24",432,431.7833333,"5",4142.65639,335,9.516666667,1,9571.23,9521.52,9.16130977890604,8.32909250115298
"20_c_6","control",20,NA,49.71,0,"T25",456,457.85,"5",5487.22263,336,11.58333333,1,11711.34,11661.63,9.36405924430228,8.61017751032007
"20_c_6","control",20,NA,49.71,0,"T26",480,483.7166667,"w",NA,337,13.45,NA,11062.49,11012.78,9.30681169557388,NA
"20_c_7","control",20,NA,46.13,0,"T20",336,338,"5",626.14603,331,11.8,0,1119.52,1073.39,6.97857714350779,6.43958361865616
"20_c_7","control",20,NA,46.13,0,"T21",360,361.7,"5",773.21843,332,11.5,1,1704.98,1658.85,7.41387987018948,6.65056158305631
